,SiteName,2019,2020,Shift,Area,Measure,Year Change,% Change,Colour,Table,GenericLocation,RevenueType,LocationName,Day,OrdDay,OrdSession,Session,DaySession,Colour_TY,Colour_LY,Colour_CHG
5308,Madison,52.035,41.074285714285715,,,Spend,-10.960714285714282,-21.064118930939337,Red,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5309,Madison,5.243333333333333,23.095714285714287,,,Spend,17.852380952380955,340.4777041140678,lime,Daily,Bar,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5310,Madison,29.652499999999993,19.94593406593407,,,Spend,-9.706565934065924,-32.73439316774615,Red,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,salmon
5311,Madison,11.563749999999999,14.04857142857143,,,Spend,2.484821428571431,21.48802446067609,lime,Daily,Restaurant,Beverage,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,lime
5312,Madison,-0.13875,-1.2869230769230768,,,Spend,-1.148173076923077,827.5121275121273,Red,Daily,Restaurant,Discounts,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,salmon
5313,Madison,18.227500000000003,7.184285714285714,,,Spend,-11.043214285714289,-60.5854576091855,Red,Daily,Restaurant,Food,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,salmon
5314,Madison,24.944583333333338,14.92054945054945,,,Spend,-10.024033882783888,-40.18521275273745,Red,Daily,Restaurant,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,salmon
5315,Madison,4.707916666666667,5.025384615384615,,,Spend,0.31746794871794837,6.743278847004833,lime,Daily,Restaurant,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,lime
5316,Madison,22.255858585858586,21.04704081632653,,,Spend,-1.2088177695320574,-5.431458709483994,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5317,Madison,8.388080808080808,12.547040816326533,,,Spend,4.1589600082457245,49.581782810665295,lime,Daily,Restaurant,Beverage,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,lime
5318,Madison,-0.0788888888888889,-3.7716326530612245,,,Spend,-3.6927437641723357,4680.942799655073,Red,Daily,Restaurant,Discounts,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5319,Madison,13.946666666666667,12.271632653061223,,,Spend,-1.675034013605444,-12.010282124322016,Red,Daily,Restaurant,Food,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5320,Madison,18.724646464646465,15.271020408163263,,,Spend,-3.453626056483202,-18.444279110977643,Red,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5321,Madison,3.5312121212121217,5.776020408163265,,,Spend,2.244808286951143,63.570474100564425,lime,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,lime
5322,Madison,32.4446511627907,32.7317088607595,,,Spend,0.2870576979687982,0.8847612400838869,lime,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5323,Madison,17.114186046511627,19.55012658227848,,,Spend,2.4359405357668535,14.233458308485373,lime,Daily,Restaurant,Beverage,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5324,Madison,-4.314883720930232,-0.5476582278481013,,,Spend,3.7672254930821305,-87.3076944068835,lime,Daily,Restaurant,Discounts,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5325,Madison,19.645348837209305,13.729240506329113,,,Spend,-5.916108330880192,-30.114549657040335,Red,Daily,Restaurant,Food,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5326,Madison,23.45220930232558,26.404873417721515,,,Spend,2.952664115395933,12.590132031199037,lime,Daily,Restaurant,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5327,Madison,8.992441860465117,6.326835443037975,,,Spend,-2.665606417427142,-29.64274285882643,Red,Daily,Restaurant,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5328,Madison,48.19638888888888,25.403019607843135,,,Spend,-22.79336928104575,-47.29269102212862,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5329,Madison,23.748425925925925,16.2381568627451,,,Spend,-7.510269063180825,-31.62428148546021,Red,Daily,Restaurant,Beverage,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5330,Madison,-1.3312037037037039,-1.7006274509803923,,,Spend,-0.36942374727668836,27.751105728512442,Red,Daily,Restaurant,Discounts,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5331,Madison,25.77916666666667,10.865490196078431,,,Spend,-14.913676470588237,-57.851662404092075,Red,Daily,Restaurant,Food,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5332,Madison,35.82379629629629,19.811215686274508,,,Spend,-16.01258061002178,-44.69816788143492,Red,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5333,Madison,12.372592592592591,5.591803921568627,,,Spend,-6.780788671023964,-54.8049135238122,Red,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5334,New Street Warehouse,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Bar,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,
5335,New Street Warehouse,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Bar,Beverage,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,
5336,New Street Warehouse,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Bar,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,
5337,New Street Warehouse,19.16,0.0,,,Spend,-19.16,-100.0,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5338,New Street Warehouse,19.16,0.0,,,Spend,-19.16,-100.0,Red,Daily,Bar,Beverage,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5339,New Street Warehouse,19.16,0.0,,,Spend,-19.16,-100.0,Red,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5340,New Street Warehouse,23.775714285714287,0.0,,,Spend,-23.775714285714287,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5341,New Street Warehouse,23.12142857142857,0.0,,,Spend,-23.12142857142857,-100.0,Red,Daily,Bar,Beverage,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5342,New Street Warehouse,0.6542857142857142,0.0,,,Spend,-0.6542857142857142,-100.0,Red,Daily,Bar,Food,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5343,New Street Warehouse,14.668571428571429,0.0,,,Spend,-14.668571428571429,-100.0,Red,Daily,Bar,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5344,New Street Warehouse,9.107142857142858,0.0,,,Spend,-9.107142857142858,-100.0,Red,Daily,Bar,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5345,New Street Warehouse,29.403076923076924,40.356666666666676,,,Spend,10.953589743589752,37.25320915306268,lime,Daily,Bar,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5346,New Street Warehouse,29.39923076923077,40.356666666666676,,,Spend,10.957435897435907,37.27116530172605,lime,Daily,Bar,Beverage,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5347,New Street Warehouse,-1.07,0.0,,,Spend,1.07,-100.0,lime,Daily,Bar,Discounts,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5348,New Street Warehouse,1.073846153846154,0.0,,,Spend,-1.073846153846154,-100.0,Red,Daily,Bar,Food,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5349,New Street Warehouse,23.490000000000002,33.13,,,Spend,9.64,41.0387398893146,lime,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5350,New Street Warehouse,5.913076923076924,7.226666666666667,,,Spend,1.313589743589743,22.21499501322578,lime,Daily,Bar,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5351,New Street Warehouse,45.70942857142857,0.0,,,Spend,-45.70942857142857,-100.0,Red,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,salmon
5352,New Street Warehouse,18.451142857142855,0.0,,,Spend,-18.451142857142855,-100.0,Red,Daily,Restaurant,Beverage,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,salmon
5353,New Street Warehouse,-3.0534285714285714,0.0,,,Spend,3.0534285714285714,-100.0,lime,Daily,Restaurant,Discounts,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,lime
5354,New Street Warehouse,30.311714285714288,0.0,,,Spend,-30.311714285714288,-100.0,Red,Daily,Restaurant,Food,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,salmon
5355,New Street Warehouse,33.25714285714287,0.0,,,Spend,-33.25714285714287,-100.0,Red,Daily,Restaurant,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,salmon
5356,New Street Warehouse,12.452285714285715,0.0,,,Spend,-12.452285714285715,-100.0,Red,Daily,Restaurant,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,salmon
5357,New Street Warehouse,36.45148148148147,50.526666666666664,,,Spend,14.075185185185191,38.613479104644455,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,lime
5358,New Street Warehouse,8.312962962962963,6.166666666666667,,,Spend,-2.1462962962962964,-25.81866785475607,Red,Daily,Restaurant,Beverage,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5359,New Street Warehouse,28.13851851851852,44.35999999999999,,,Spend,16.221481481481472,57.6486692815963,lime,Daily,Restaurant,Food,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,lime
5360,New Street Warehouse,31.394074074074073,48.166666666666664,,,Spend,16.77259259259259,53.42598272851682,lime,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,lime
5361,New Street Warehouse,5.057407407407408,2.36,,,Spend,-2.697407407407408,-53.3357744415965,Red,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5362,New Street Warehouse,35.22255813953488,0.0,,,Spend,-35.22255813953488,-100.0,Red,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5363,New Street Warehouse,10.153023255813954,0.0,,,Spend,-10.153023255813954,-100.0,Red,Daily,Restaurant,Beverage,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5364,New Street Warehouse,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Restaurant,Discounts,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,
5365,New Street Warehouse,25.06953488372093,0.0,,,Spend,-25.06953488372093,-100.0,Red,Daily,Restaurant,Food,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5366,New Street Warehouse,27.616046511627907,0.0,,,Spend,-27.616046511627907,-100.0,Red,Daily,Restaurant,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5367,New Street Warehouse,7.606511627906976,0.0,,,Spend,-7.606511627906976,-100.0,Red,Daily,Restaurant,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5368,New Street Warehouse,51.217887323943664,64.8824,,,Spend,13.66451267605634,26.67918063396646,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5369,New Street Warehouse,24.014647887323942,30.211599999999997,,,Spend,6.196952112676055,25.804884342889313,lime,Daily,Restaurant,Beverage,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5370,New Street Warehouse,-4.2415492957746475,-0.35,,,Spend,3.8915492957746474,-91.74829819027063,lime,Daily,Restaurant,Discounts,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5371,New Street Warehouse,31.444788732394372,35.0208,,,Spend,3.5760112676056295,11.372349479078002,lime,Daily,Restaurant,Food,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5372,New Street Warehouse,30.807746478873238,39.8656,,,Spend,9.057853521126763,29.401220655130643,lime,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5373,New Street Warehouse,20.410140845070423,25.0168,,,Spend,4.606659154929577,22.570442751462956,lime,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5374,New Street Warehouse,74.17500000000001,0.0,,,Spend,-74.17500000000001,-100.0,Red,Daily,Retail & Other,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,salmon
5375,New Street Warehouse,74.17500000000001,0.0,,,Spend,-74.17500000000001,-100.0,Red,Daily,Retail & Other,Beverage,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,salmon
5376,New Street Warehouse,3.335,0.0,,,Spend,-3.335,-100.0,Red,Daily,Retail & Other,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,salmon
5377,New Street Warehouse,70.84,0.0,,,Spend,-70.84,-100.0,Red,Daily,Retail & Other,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,salmon
5378,New Street Warehouse,20.76666666666667,0.0,,,Spend,-20.76666666666667,-100.0,Red,Daily,Retail & Other,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5379,New Street Warehouse,19.863333333333333,0.0,,,Spend,-19.863333333333333,-100.0,Red,Daily,Retail & Other,Beverage,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5380,New Street Warehouse,0.9033333333333333,0.0,,,Spend,-0.9033333333333333,-100.0,Red,Daily,Retail & Other,Food,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5381,New Street Warehouse,1.1116666666666666,0.0,,,Spend,-1.1116666666666666,-100.0,Red,Daily,Retail & Other,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5382,New Street Warehouse,19.655,0.0,,,Spend,-19.655,-100.0,Red,Daily,Retail & Other,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5383,New Street Warehouse,35.826750000000004,0.0,,,Spend,-35.826750000000004,-100.0,Red,Daily,Retail & Other,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5384,New Street Warehouse,29.3945,0.0,,,Spend,-29.3945,-100.0,Red,Daily,Retail & Other,Beverage,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5385,New Street Warehouse,-1.0779999999999998,0.0,,,Spend,1.0779999999999998,-100.0,lime,Daily,Retail & Other,Discounts,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5386,New Street Warehouse,7.510250000000001,0.0,,,Spend,-7.510250000000001,-100.0,Red,Daily,Retail & Other,Food,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5387,New Street Warehouse,11.59325,0.0,,,Spend,-11.59325,-100.0,Red,Daily,Retail & Other,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5388,New Street Warehouse,24.233500000000003,0.0,,,Spend,-24.233500000000003,-100.0,Red,Daily,Retail & Other,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5389,New Street Warehouse,30.222602739726028,0.0,,,Spend,-30.222602739726028,-100.0,Red,Daily,Retail & Other,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5390,New Street Warehouse,23.69301369863014,0.0,,,Spend,-23.69301369863014,-100.0,Red,Daily,Retail & Other,Beverage,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5391,New Street Warehouse,6.529589041095891,0.0,,,Spend,-6.529589041095891,-100.0,Red,Daily,Retail & Other,Food,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5392,New Street Warehouse,2.718082191780822,0.0,,,Spend,-2.718082191780822,-100.0,Red,Daily,Retail & Other,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5393,New Street Warehouse,27.504520547945205,0.0,,,Spend,-27.504520547945205,-100.0,Red,Daily,Retail & Other,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5394,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,
5395,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Bar,Beverage,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,
5396,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Bar,Discounts,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,
5397,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Bar,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,
5398,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Bar,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,
5399,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Bar,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,
5400,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Bar,Beverage,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,
5401,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Bar,Discounts,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,
5402,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,
5403,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Bar,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,
5404,Orrery,69.81583333333334,136.3578571428571,,,Spend,66.54202380952377,95.31079216919338,lime,Daily,PDR,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5405,Orrery,26.410833333333333,61.79642857142857,,,Spend,35.385595238095235,133.98136587168864,lime,Daily,PDR,Beverage,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5406,Orrery,43.405,74.56142857142858,,,Spend,31.156428571428577,71.7807362548752,lime,Daily,PDR,Food,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5407,Orrery,50.37166666666666,81.89285714285714,,,Spend,31.521190476190476,62.57722359035929,lime,Daily,PDR,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5408,Orrery,19.444166666666668,54.46499999999999,,,Spend,35.02083333333332,180.10971585308354,lime,Daily,PDR,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5409,Orrery,83.356,0.0,,,Spend,-83.356,-100.0,Red,Daily,PDR,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5410,Orrery,30.098000000000003,0.0,,,Spend,-30.098000000000003,-100.0,Red,Daily,PDR,Beverage,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5411,Orrery,53.257999999999996,0.0,,,Spend,-53.257999999999996,-100.0,Red,Daily,PDR,Food,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5412,Orrery,66.69,0.0,,,Spend,-66.69,-100.0,Red,Daily,PDR,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5413,Orrery,16.666,0.0,,,Spend,-16.666,-100.0,Red,Daily,PDR,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5414,Orrery,23.51652173913044,54.30631578947368,,,Spend,30.78979405034324,130.92835067998342,lime,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,lime
5415,Orrery,5.196086956521739,19.93315789473684,,,Spend,14.737070938215101,283.61863574508186,lime,Daily,Restaurant,Beverage,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,lime
5416,Orrery,-2.8086956521739133,0.0,,,Spend,2.8086956521739133,-100.0,lime,Daily,Restaurant,Discounts,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,lime
5417,Orrery,21.129130434782606,34.373157894736835,,,Spend,13.244027459954228,62.68136542974819,lime,Daily,Restaurant,Food,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,lime
5418,Orrery,19.71217391304348,36.631052631578946,,,Spend,16.918878718535467,85.82959339324975,lime,Daily,Restaurant,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,lime
5419,Orrery,3.8043478260869565,17.675263157894737,,,Spend,13.87091533180778,364.60691729323304,lime,Daily,Restaurant,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,lime
5420,Orrery,52.67423076923077,51.96071428571428,,,Spend,-0.7135164835164858,-1.3545835849837995,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5421,Orrery,17.84576923076923,17.31714285714286,,,Spend,-0.5286263736263699,-2.9621943822680703,Red,Daily,Restaurant,Beverage,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5422,Orrery,34.82846153846154,34.64357142857143,,,Spend,-0.18489010989011234,-0.5308592505182456,Red,Daily,Restaurant,Food,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5423,Orrery,37.56192307692308,37.61642857142857,,,Spend,0.05450549450549147,0.14510837050027936,lime,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,lime
5424,Orrery,15.112307692307692,14.344285714285714,,,Spend,-0.7680219780219772,-5.082095955556197,Red,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,salmon
5425,Orrery,76.218125,97.69200000000001,,,Spend,21.473875000000007,28.17423677110924,lime,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5426,Orrery,28.578437499999996,45.89,,,Spend,17.311562500000004,60.57560879596726,lime,Daily,Restaurant,Beverage,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5427,Orrery,-5.709687499999999,0.0,,,Spend,5.709687499999999,-100.0,lime,Daily,Restaurant,Discounts,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5428,Orrery,53.349375,51.802,,,Spend,-1.5473750000000024,-2.9004557223022807,Red,Daily,Restaurant,Food,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5429,Orrery,51.804375,77.308,,,Spend,25.503625000000007,49.23063930411284,lime,Daily,Restaurant,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,limegreen
5430,Orrery,24.41375,20.384,,,Spend,-4.02975,-16.506067277661156,Red,Daily,Restaurant,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,purple,plum,red
5431,Orrery,63.114761904761906,84.735,,,Spend,21.620238095238093,34.2554379399582,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5432,Orrery,18.88952380952381,18.76681818181818,,,Spend,-0.12270562770562776,-0.6495961938636138,Red,Daily,Restaurant,Beverage,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5433,Orrery,0.0,-1.1190909090909091,,,Spend,-1.1190909090909091,-inf,Red,Daily,Restaurant,Discounts,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5434,Orrery,44.2252380952381,67.08727272727272,,,Spend,22.86203463203462,51.69454279206304,lime,Daily,Restaurant,Food,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5435,Orrery,47.79666666666667,70.22727272727272,,,Spend,22.430606060606053,46.9292267116383,lime,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,limegreen
5436,Orrery,15.318095238095239,14.507727272727271,,,Spend,-0.8103679653679681,-5.290265876873703,Red,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,purple,plum,red
5437,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Retail & Other,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,
5438,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Retail & Other,Beverage,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,
5439,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Retail & Other,Discounts,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,
5440,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Retail & Other,Food,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,
5441,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Retail & Other,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,
5442,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Retail & Other,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,mediumvioletred,pink,
5443,Orrery,0.0,0.0,,,Spend,0.0,,Yellow,Daily,Retail & Other,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,mediumvioletred,pink,
